gvkey,fyear,datadate,act,at,che,cogs,dlc,dltt,dp,dpc,ib,lct,oancf,ppegt,ppent,rect,sale,xsga,nicon,sic
313166,2018,20190331,83.1590,119.0640,22.8670,96.4860,33.1340,1.3970,4.7510,4.7510,-39.1010,58.7490,8.2130,32.5110,22.3270,35.0990,172.5610,51.7420,-39.1010,2300
313166,2019,20200331,51.3110,83.8100,8.7320,90.6200,19.0340,1.8150,3.9190,3.9190,-29.3550,51.8770,-2.3550,34.0020,20.7770,17.2830,157.5960,29.3270,-29.3550,2300
313166,2020,20210331,28.4940,50.3560,3.7690,42.0750,16.9800,3.1000,2.9910,2.9910,-21.7840,39.0150,-9.0370,19.4920,12.4740,12.5060,66.5960,8.2300,-21.7840,2300
313166,2021,20220331,15.2850,35.2810,0.9000,17.1460,7.2970,1.3780,1.4510,1.4510,-13.1660,38.6750,7.6370,15.3830,8.4270,8.0830,26.7690,3.1240,-13.1660,2300
313337,1999,20000331,296.3750,578.9110,12.3120,571.5180,89.1890,46.9640,28.4130,28.4580,161.2010,150.7690,133.2560,306.7620,194.7750,143.4960,901.3660,230.4490,,2300
313337,2000,20010331,462.6280,981.8320,69.3670,610.7540,124.3500,177.9550,36.5570,36.6020,191.4520,258.7960,221.3190,507.1120,359.2600,195.4170,954.1980,210.6280,,2300
313337,2001,20020331,551.7150,1054.3430,23.3410,926.5240,127.1090,173.1080,74.0600,74.1050,113.6680,222.4870,137.4930,612.6560,393.6130,258.1640,1327.4860,319.0690,,2300
313337,2002,20030331,812.9440,1455.8620,46.9760,1129.5840,327.3310,143.0270,61.1540,61.1900,46.1280,601.5390,85.5120,795.8220,533.9390,336.0290,1495.8960,400.0470,,2300
313337,2003,20040331,831.1540,1499.9880,17.9020,1051.3850,352.4550,180.1560,69.0630,69.0990,43.3880,558.3170,30.9200,914.2640,587.2170,316.7400,1402.2220,310.7520,,2300
313337,2004,20050331,1366.2770,1970.5460,50.7520,996.7460,581.0850,168.8460,68.0690,,119.1500,916.3090,,942.7100,551.3110,565.3300,1575.8910,422.1600,,2300
313337,2005,20060331,1991.2530,2864.1810,149.9060,1697.7870,633.1400,185.2520,76.8950,76.8950,150.2980,1034.2110,-127.9870,1285.1540,828.2960,536.0890,2548.6060,449.7630,150.2980,2300
313337,2006,20070331,2293.4370,3199.0290,98.5130,1574.4340,840.9880,130.3080,99.3920,99.3920,67.3670,1380.0290,20.6000,1375.6850,833.8210,650.9580,2458.0490,564.2700,67.3670,2300
313337,2007,20080331,2473.0400,3408.4090,50.1340,2331.4820,935.8070,78.7340,85.8340,85.8340,27.5680,1609.5830,49.4950,1491.8650,868.9040,624.3760,3236.9290,684.5790,27.5680,2300
313337,2008,20090331,2510.6630,3373.2630,60.0100,2410.1700,1115.5230,114.6990,82.9400,82.9400,-143.1380,1694.3480,33.8700,1506.4910,801.4150,496.2930,3690.6560,791.4550,-143.1380,2300
313337,2009,20100331,2032.0350,2738.5280,43.5830,2253.0970,624.7940,330.4540,75.1000,75.1000,-363.1460,1218.4420,122.3000,1456.1610,669.3520,573.6700,2816.6300,535.3360,-363.1460,2300
313337,2010,20110331,1014.4270,2011.1230,21.0400,1639.6460,625.4890,235.6740,57.9330,,-700.9450,940.9720,,1416.2250,600.9020,335.8380,1583.7350,347.8670,-700.9450,2300
313337,2011,20120331,449.1890,1641.6060,8.9420,702.3400,641.0570,11.9940,53.8140,53.8140,-379.5790,890.0210,108.8520,2020.9790,1191.8200,242.5700,601.4390,292.3390,-379.5790,2300
313337,2012,20130331,142.1790,703.0860,8.9520,278.1180,43.5520,0.1250,42.3690,42.3690,-223.2400,186.8160,51.0600,1237.4880,559.0460,67.7430,396.3010,68.2890,-223.2400,2300
313337,2013,20140331,107.8280,630.4960,3.1180,286.2810,0.5320,0.0000,34.2130,34.2130,27.3680,86.5370,30.7080,1154.0670,520.1390,67.1790,455.2690,100.3330,27.3680,2300
313337,2014,20150331,283.3900,771.3250,13.0830,407.3520,53.7930,0.0000,39.5150,39.5150,5.1970,221.4040,-38.1200,1146.4940,485.3470,215.9720,597.3260,148.7190,5.1970,2300
313337,2015,20160331,517.0590,992.6940,22.3760,1066.1390,183.7360,0.0000,31.7340,31.7340,88.2830,353.6190,-92.7550,1159.8210,467.7040,380.3280,1487.9980,195.5660,88.2830,2300
313337,2016,20170331,728.2670,1278.6500,51.6750,1109.2060,119.6980,31.6340,29.8960,29.8960,3.2420,603.2810,191.9760,1266.7900,545.5940,404.2340,1506.3380,288.3050,3.2420,2300
313337,2017,20180331,393.3450,999.9540,30.0220,1360.6880,6.7300,18.1960,39.0220,39.0220,53.8720,273.2650,159.2260,1302.7930,553.6610,318.2110,1727.4880,184.7610,53.8720,2300
313337,2018,20190331,643.6860,1223.3340,163.0210,1142.1030,24.6910,0.0000,38.3930,38.3930,271.6810,242.4680,158.7310,1041.1620,524.4990,407.5200,1567.4640,88.9870,271.6810,2300
313337,2019,20200331,848.1840,1424.8580,460.0500,1361.7630,40.0130,0.0000,31.4910,31.4910,312.7240,130.2670,281.8410,794.2200,490.8950,340.1580,1788.5180,85.5460,312.7240,2300
313337,2020,20210331,985.3070,1518.6760,825.3110,800.8250,44.4540,0.0000,27.7280,27.7280,135.5190,86.1080,297.8490,513.0670,314.2880,139.3090,1100.8620,81.0180,135.5190,2300
313337,2021,20220331,1351.8910,2101.6340,712.1160,1606.2630,49.2950,0.0000,24.0500,24.0500,210.8420,459.3370,80.8190,597.0020,377.8130,601.0070,1978.6960,111.8220,210.8420,2300
315177,2007,20080331,68.0380,84.2800,3.1040,26.1020,39.6380,9.8320,0.7030,0.7130,0.7740,105.7090,-27.8540,,16.2010,42.6970,35.2710,1.5030,0.7740,2300
315177,2008,20090331,112.8260,133.9890,0.1340,115.3630,47.6410,14.0860,2.1040,2.1560,2.4800,102.4250,-10.1270,,21.0130,75.2450,145.5600,4.5330,2.4800,2300
315177,2009,20100331,131.1810,151.0220,0.3720,197.4100,73.8700,11.8350,3.0630,3.1020,4.2210,108.7890,-21.9950,,19.7300,69.3140,242.9120,6.4050,4.2210,2300
315177,2010,20110331,317.8700,345.7160,6.5280,419.2040,176.8390,11.5540,3.0630,3.1020,13.9740,250.0640,-99.1250,,27.7750,199.8850,505.1380,9.1940,13.9740,2300
315177,2011,20120331,527.0620,579.0480,0.9780,868.2360,320.4150,23.4390,4.6470,4.6860,34.1430,430.6050,-99.6630,,51.9540,166.0870,1014.6750,12.2840,34.1430,2300
315177,2012,20130331,1508.3920,1599.0060,12.1970,1066.5390,515.2390,114.1420,8.3430,8.7410,47.3080,1287.7850,-197.6510,110.5740,89.0700,835.4430,1306.2380,91.7040,47.3080,2300
315177,2013,20140331,1710.6190,1887.7800,176.1330,1565.7520,741.5720,157.6680,15.4440,29.0780,70.6940,1120.7160,121.0590,,177.1610,463.9350,1961.1540,38.8070,70.6940,2300
315177,2014,20150331,2341.9120,2527.3580,102.4300,1489.7140,778.3820,144.2110,19.9110,19.9110,94.8860,1270.8790,-339.5510,,183.4320,796.4780,1967.7430,107.6260,94.8860,2300
315177,2015,20160331,2211.9760,2432.5190,135.7360,1913.8260,542.2220,253.9880,33.4690,33.4800,130.2740,838.3160,303.0540,303.8070,215.4460,820.1080,2508.8190,116.9250,130.2740,2300
315177,2016,20170331,2796.4050,3001.8460,18.9220,2299.6630,693.1650,421.7770,34.9990,35.0100,203.0140,1031.1030,-251.4940,322.3890,200.0370,997.5040,3112.1830,190.4000,203.0140,2300
315177,2017,20180331,2961.6000,3476.9000,6.0000,2283.3210,661.1000,10.9000,30.6810,,621.9460,1204.5000,,,176.2000,1413.7000,3435.1670,106.1450,621.9460,2300
315177,2018,20190331,131.4910,494.6360,20.1620,1827.4600,2281.5310,0.0000,25.1580,25.1580,-4941.4740,3234.6980,-1028.2110,333.7660,159.6990,0.0000,1251.6080,135.9690,-4937.3550,2300
315177,2019,20200331,101.4570,444.1140,3.5490,0.0000,2334.6370,0.0000,20.4870,20.4870,-107.1500,3292.7430,20.5040,333.7660,139.2120,-13.4200,0.1080,0.0980,-107.1500,2300
315350,1999,20000331,0.0000,0.0000,0.0000,823.2000,0.0000,0.0000,60.1000,,4.1000,0.0000,,0.0000,0.0000,0.0000,1298.9000,44.5000,,2300
315350,2000,20010331,735.7600,1444.9990,23.6170,1175.6040,364.0960,284.5240,83.4470,84.6070,68.6740,495.0110,80.8350,967.5960,704.0200,214.9010,1486.2160,164.0080,,2300
315350,2001,20020331,809.2170,1475.8460,53.4360,1279.7080,410.3690,231.6610,67.9030,69.0630,26.4870,546.4770,69.1700,990.8080,661.7380,272.2990,1509.2330,166.0330,,2300
315350,2002,20030331,704.6870,1324.0930,52.3750,1420.4320,264.8620,151.9000,62.4210,63.5810,74.0530,375.7350,218.3820,1008.1350,617.1210,206.8440,1697.5520,216.7150,,2300
315350,2003,20040331,748.7000,1335.7450,84.0320,1683.3920,242.8710,55.9890,60.2110,61.3710,97.0060,412.3360,187.0010,1036.8870,585.9200,163.1590,1706.2210,0.0000,,2300
315350,2004,20050331,837.6950,1442.8920,57.0640,1832.4780,325.0300,63.7400,72.0940,73.2190,4.5790,508.2570,-17.5370,1117.1420,597.7780,211.0350,1816.9260,0.0000,,2300
315350,2005,20060331,959.0040,1533.2960,87.0130,1544.6900,357.3870,68.7370,77.2920,77.2920,26.9180,565.9860,23.4300,1166.2650,570.4150,254.2890,1877.7330,258.9610,,2300
315350,2006,20070331,1125.9100,1737.2470,42.3300,1693.5380,466.1710,123.8970,72.7030,72.7030,20.4800,686.6890,-68.4690,1277.4920,610.6360,440.6980,2106.4470,251.8640,,2300
315350,2007,20080331,1151.0090,1748.3280,51.7050,1975.3260,448.5160,90.8330,62.6810,62.6810,14.1630,706.4600,166.5410,1319.8500,593.0180,472.7590,2365.1510,254.4240,,2300
315350,2008,20090331,1075.5140,1673.8390,40.7870,1908.9710,365.3540,69.8000,59.4330,59.4330,7.5510,610.0280,196.7010,1374.6540,594.1280,440.6640,2395.3720,241.5160,,2300
315350,2009,20100331,944.1950,1505.3690,42.3570,1772.0930,317.7670,54.8270,61.1130,61.1130,-16.2340,479.6880,201.5850,1401.0960,561.0740,283.8790,2089.9020,252.1570,,2300
315350,2010,20110331,1018.3090,1542.3170,35.7430,2005.1720,252.1520,28.8020,62.9910,62.9910,23.7800,520.1450,77.6910,1425.1150,523.9080,311.0000,2384.8780,271.0710,,2300
315350,2011,20120331,997.4250,1587.8410,25.4430,2322.7950,360.4480,2.7390,63.1460,63.1460,-3.4330,582.8350,17.6990,1446.2450,491.9490,272.8670,2730.4740,317.4350,,2300
315350,2012,20130331,1081.6820,1640.0170,24.7310,2426.1090,357.6090,0.2430,64.9810,64.9810,8.3630,627.0490,27.9860,1474.0260,457.6640,282.5630,2877.7810,335.8230,,2300
315350,2013,20140331,1100.9810,1610.9460,58.6030,2653.3840,405.3420,0.0840,64.6420,64.6420,16.6620,591.3830,79.3060,1479.7290,408.1980,326.5860,3155.3480,332.0790,16.6620,2300
315350,2014,20150331,985.7350,1368.9160,32.6910,2308.6760,332.5060,0.0000,45.5720,45.5720,0.8470,420.0050,68.2940,1478.8990,291.6100,308.1910,2664.7150,299.3130,0.8470,2300
315350,2015,20160331,918.4180,1210.3080,46.3450,1754.9320,130.2700,0.0000,34.9130,34.9130,1.5740,262.7740,192.1250,1313.5770,228.8940,418.6690,2425.1940,124.1700,1.5740,2300
315350,2016,20170331,816.7600,1104.4580,160.8710,911.9630,76.8790,0.0000,14.1950,14.1950,-17.9090,174.7070,161.1140,1217.1570,206.8960,279.6440,1286.0900,95.9990,-17.9090,2300
315350,2017,20180331,666.6910,1113.9970,66.8540,731.9010,133.7190,0.0000,14.1330,14.1330,-7.8080,197.8540,79.9500,1005.2440,179.6430,213.6780,1095.1990,100.1280,-7.8080,2300
315350,2018,20190331,818.3360,1075.4310,138.3450,619.3260,164.0210,0.0000,16.2810,16.2810,-78.6960,247.7060,-88.6790,917.7280,155.9260,198.6890,985.9530,89.7200,-78.6960,2300
315350,2019,20200331,737.2930,992.3110,259.2180,559.5160,90.3150,0.0000,16.9020,16.9020,-15.6350,178.2660,141.4760,917.1920,146.0760,161.9180,828.6580,88.5070,-15.6350,2300
315350,2020,20210331,730.3320,958.6800,288.1220,300.2800,85.5800,0.0000,16.4220,16.4220,-12.9720,169.8940,25.1690,906.8670,126.7760,129.7710,507.0600,58.2110,-12.9720,2300
315350,2021,20220331,819.3000,1015.1000,221.3000,688.6000,137.5000,0.5000,12.8000,12.8000,10.1000,215.2000,-149.8000,,118.2000,143.3000,905.5000,70.0000,10.1000,2300
315793,2008,20090331,198.9440,1419.7250,100.0990,238.0950,134.9030,749.2000,63.4120,64.6020,-795.2200,470.5250,-471.0290,239.4690,193.4260,1.9940,169.3240,532.9640,,2300
315793,2009,20100331,9.7700,18.7400,0.7740,118.1630,0.0000,0.0000,47.7120,47.9210,-253.7440,8.6900,-219.5750,0.0000,0.0000,6.0700,190.4860,78.3750,,2300
315793,2010,20110331,15.2580,27.2750,0.3340,112.1610,0.0000,0.0000,0.0080,0.0080,0.1220,17.2250,3.9110,0.0000,0.0000,6.2690,127.8550,14.0660,,2300
315793,2011,20120331,34.4960,37.8660,0.4800,149.2600,0.0000,0.0000,0.0080,0.0080,12.2300,25.8230,0.1320,0.0000,0.0000,30.0920,183.4210,19.1910,,2300
315793,2012,20130331,11689.2000,28822.8000,8192.3000,7909.3000,12460.8000,4849.3000,544.3000,544.3000,-688.9000,15890.7000,-33.2000,7197.3000,4831.6000,88.4000,12851.4000,4034.7000,,2300
315793,2013,20140331,4182.6000,21532.3000,168.1000,9666.0000,405.2000,10150.0000,1090.0000,1090.0000,-1877.3000,5102.9000,729.5000,8044.5000,4611.4000,212.4000,16612.1000,6326.9000,-1877.8000,2300
315793,2014,20150331,4741.2000,21388.5000,72.0000,10113.1000,3731.3000,9375.0000,911.6000,911.6000,-2281.4000,7951.1000,-359.5000,8875.8000,3786.6000,46.1000,18507.3000,7277.1000,-2281.9000,2300
315793,2015,20160331,19993.4000,46184.4000,203.2000,28394.8000,11726.9000,6766.4000,3380.3000,3380.3000,-1041.4000,28894.5000,511.3000,15803.5000,5075.4000,3957.2000,60600.5000,16519.7000,-1041.9000,2300
315793,2016,20170331,21357.9000,50358.4000,444.6000,31145.2000,7736.3000,12709.9000,2424.7000,2424.7000,535.0000,26526.0000,4182.5000,8166.4000,5712.4000,4807.6000,66028.6000,20795.9000,535.0000,2300
315793,2017,20180331,26503.0000,57338.4000,727.9000,35705.9000,6735.4000,11879.1000,2805.2000,2805.2000,1177.9000,31710.2000,5951.2000,11289.4000,6923.4000,6043.1000,71720.7000,21532.3000,1177.9000,2300
315793,2018,20190331,33691.6000,66210.7000,574.1000,41079.0000,9790.8000,7237.8000,2823.3000,2823.3000,3212.2000,41795.2000,5276.1000,12746.9000,6587.6000,8425.9000,81177.2000,24648.6000,3212.2000,2300
315793,2019,20200331,41708.8000,97655.6000,2739.8000,44144.7000,26070.7000,26777.6000,8853.1000,8853.1000,-1630.1000,57104.6000,6440.4000,42039.4000,28938.2000,8792.0000,87878.6000,19318.0000,-1630.1000,2300
315793,2020,20210331,39025.9000,101714.7000,6060.6000,27216.2000,10328.5000,25685.0000,9627.5000,9627.5000,-6725.1000,42247.2000,11038.0000,48254.6000,27537.3000,7746.3000,52489.2000,9961.3000,-6725.1000,2300
315793,2021,20220331,53345.2000,124065.6000,7286.7000,39107.1000,12459.9000,28544.3000,9970.3000,9970.3000,-1087.2000,57879.8000,9505.1000,61016.5000,32567.0000,8179.6000,81362.2000,18447.3000,-1087.2000,2300
316382,2011,20120331,150.1470,293.4000,3.2510,236.5420,54.1530,20.9600,0.8290,1.5470,5.0310,81.0860,-47.8760,,22.1720,83.6910,277.1600,2.0860,,2300
316382,2012,20130331,207.2490,407.3400,3.3280,237.8510,89.3020,19.0920,2.4370,3.1550,0.9550,129.8630,-22.4790,45.2330,40.3160,140.8510,306.3300,48.5580,,2300
316382,2013,20140331,182.2370,409.6710,2.1540,181.8200,91.9080,60.1670,1.8790,2.5970,0.1820,117.9750,17.3520,83.3170,76.8900,127.2540,217.4820,6.4540,0.1820,2300
316382,2014,20150331,134.2220,322.7620,0.7700,8.7750,97.3780,0.0000,3.3380,3.5350,-14.3960,125.7590,33.2250,41.1780,32.9760,80.3840,9.0340,0.2430,-14.3960,2300
316382,2015,20160331,126.7920,315.0770,2.5720,9.1380,94.7270,0.0000,2.9610,2.9610,-2.0280,120.3230,6.4220,41.1770,30.6470,71.1310,9.2210,0.0730,-2.0280,2300
316382,2016,20170331,109.8960,270.8210,1.8000,12.2200,63.9440,0.0000,2.2960,3.0140,-10.1980,87.8450,5.6080,6.1600,4.8880,63.9940,1.6350,0.0260,-10.1980,2300
316382,2017,20180331,-3.5600,18.6860,-4.6020,54.8380,6.7150,0.0000,0.2300,0.2300,-158.3270,27.4570,-43.5570,0.0320,0.0310,0.0000,11.3820,71.8970,-158.3270,2300
316382,2018,20190331,0.7150,0.9870,0.4590,16.8610,0.7320,11.6690,0.0200,0.5580,-2.7380,0.7850,-11.3050,0.0320,0.0110,0.2560,16.9820,0.4490,-2.7380,2300
316382,2019,20200331,0.5710,0.8390,0.4020,0.0000,4.8210,11.6690,0.0050,0.0050,-4.2960,4.9030,-4.3100,0.0320,0.0060,0.1700,0.0000,0.0390,-4.2960,2300
316382,2020,20210331,0.4070,0.6850,0.4070,,10.3250,15.7590,0.0040,0.0040,-10.5710,10.5270,-10.3390,,0.0020,,,,-10.5710,2300
316391,2011,20120331,43.3490,56.8170,0.8170,64.5350,19.2650,10.0430,0.8740,0.8740,0.6940,32.3340,-5.7670,,13.4670,26.6720,79.3290,4.4850,,2300
316391,2012,20130331,94.6320,148.2830,52.4630,58.1090,29.1770,6.3420,0.9230,0.9230,1.0040,34.0000,0.8820,17.5730,12.5680,25.2860,70.6920,6.0800,,2300
316391,2013,20140331,129.3870,156.7940,39.2450,82.0970,29.9480,6.5850,0.9230,0.9230,1.4410,42.0550,-51.8690,17.6010,11.6730,57.6620,95.9110,8.0490,1.4410,2300
316391,2014,20150331,141.3200,168.1440,39.5970,118.2930,29.0550,2.2680,1.5050,1.5050,1.1360,57.3880,5.6490,17.8880,10.4540,49.0380,135.7010,9.8840,1.1360,2300
316391,2015,20160331,111.1300,159.8700,4.7460,182.5310,34.7510,8.4650,1.5540,1.5540,-14.2250,57.3420,-2.9470,18.1560,9.1680,56.4080,227.3190,16.4700,-14.2250,2300
316391,2016,20170331,140.0320,187.5090,0.9090,134.8700,37.8990,8.7870,1.5230,1.5230,0.3700,84.5170,-3.9000,18.4170,7.9060,73.4550,169.7170,13.8950,0.3700,2300
316391,2017,20180331,192.1400,237.9380,1.5750,183.3610,45.1380,9.4400,1.5210,1.5210,1.0420,134.4300,0.0670,18.5470,6.5150,129.1270,207.4000,8.9360,1.0420,2300
316391,2018,20190331,214.2370,256.6950,2.2460,178.8450,45.4100,13.7920,1.5730,1.5730,0.2170,156.2990,9.4850,19.3260,5.7210,159.2470,196.8540,5.1300,0.2170,2300
316391,2019,20200331,181.0600,208.3730,1.0300,147.8950,41.6270,13.1590,1.5060,1.5060,-1.2670,115.1340,0.7810,19.3260,4.2150,130.4130,158.5070,3.8760,-1.2670,2300
316391,2020,20210331,154.9470,171.4150,7.4620,152.1040,49.1600,6.8070,1.4440,1.4440,-4.8310,89.2490,2.0560,19.3800,2.8250,90.9870,159.3930,3.0980,-4.8310,2300
316391,2021,20220331,194.2080,203.6480,9.1790,193.6720,70.8700,3.3630,1.2490,1.2490,-4.6410,124.5580,-16.2330,15.2880,1.7640,142.2000,202.1190,2.9300,-4.6410,2300
317415,2010,20110331,0.4970,60.5340,0.4970,0.0000,0.0000,59.9970,0.0000,,-0.0050,0.0370,-60.0000,0.0000,0.0000,0.0000,0.0000,0.0070,,2300
317415,2011,20120331,158.3080,368.9930,1.1750,0.0000,3.3400,124.2930,,,-0.7060,76.8060,-231.0180,,52.8090,131.3430,0.0000,0.7190,-0.7060,2300
317415,2012,20130331,157.3670,325.0660,1.4210,3.5810,12.6740,111.0800,16.8120,16.8120,-11.2030,57.2940,18.1210,182.8110,48.0340,122.8980,0.8260,3.1080,-11.2030,2300
317415,2013,20140331,151.8630,316.5770,0.6920,1.4370,30.7160,100.1010,15.8130,15.8130,-7.3010,67.0850,-17.4630,182.8100,42.2490,126.3950,1.6500,3.0380,-7.3010,2300
317415,2014,20150331,148.8420,280.1690,3.1550,2.7750,9.5860,108.6520,20.5800,20.5800,-16.0050,38.1310,58.0440,171.2640,29.9800,121.7970,2.2540,6.4760,-16.0050,2300
317415,2015,20160331,144.0470,243.4210,4.7760,4.5890,41.9920,50.3330,16.2830,16.2830,-11.6360,70.6050,18.4660,171.3260,24.7890,124.0850,6.4200,2.9980,-11.6360,2300
317415,2016,20170331,141.5800,225.6530,0.6970,0.6160,38.0810,32.2680,4.5310,4.5310,1.5200,69.7040,4.9550,176.2240,25.4680,125.7400,0.1900,3.3660,1.5200,2300
317415,2017,20180331,83.3460,238.2500,3.5110,100.0290,59.4900,42.0220,3.5790,3.5790,17.3430,140.3540,-15.2170,31.4980,23.3870,4.0040,105.8620,4.3670,17.3430,2300
317415,2018,20190331,98.9330,209.3970,3.3460,174.7680,15.6500,38.9310,3.0790,3.0790,7.1930,106.9830,-0.8750,33.8080,22.6180,80.4260,177.8630,6.1270,7.1930,2300
317415,2019,20200331,25.0520,129.9230,0.5170,7.5940,5.9400,33.1250,2.8550,2.8550,-5.1930,41.6880,5.2970,33.8350,19.7900,9.5470,7.8140,4.4580,-5.1930,2300
317415,2020,20210331,24.1020,110.5060,1.3060,0.0000,25.8840,22.0110,2.1740,2.1740,-23.9210,58.6700,-3.6150,33.8350,17.6160,7.5910,0.0000,2.1530,-23.9210,2300
317415,2021,20220331,4.2870,136.1510,3.1190,22.2280,4.5150,12.8850,3.3190,3.3190,4.0320,87.9270,108.8560,35.0390,15.5950,0.2450,10.0650,3.1670,4.0320,2300
318906,2009,20100331,0.0200,0.0300,0.0200,0.0000,0.0000,0.0000,0.0000,,-0.0100,0.9200,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0100,,2300
318906,2010,20110331,0.0800,0.0900,0.0800,0.0000,0.0000,0.0000,0.0000,,-0.0100,0.9900,0.0600,0.0000,0.0000,0.0000,0.0000,0.0100,,2300
318906,2011,20120331,1906.4800,2757.9400,12.9100,2174.5200,212.2400,431.6100,59.4900,59.4900,488.5700,754.2800,-8.4000,1195.6500,684.2900,731.6000,3709.7700,668.4800,,2300
318906,2012,20130331,3438.1000,4866.6800,1455.4900,2456.4800,364.3300,524.6500,68.2000,68.2000,494.8100,1010.1800,504.5500,1861.2500,1281.7700,779.8300,4032.7900,817.9900,,2300
318906,2013,20140331,3712.0300,6295.6000,1181.4600,3101.2800,515.3000,664.9500,162.0900,162.0900,553.8000,1703.3700,237.1100,2613.1100,1873.9800,978.7100,5023.2900,914.2000,,2300
318906,2014,20150331,4693.7390,6820.9470,1408.5810,3407.7330,665.4600,621.9180,334.0340,334.0340,597.6940,1955.1260,228.5720,2890.3200,1816.0330,1343.0660,5825.7690,1073.1880,597.6940,2300
318906,2015,20160331,4936.7210,7111.0650,1007.8090,3175.0450,692.0000,292.9170,292.7100,292.7100,589.3840,2229.8000,448.2480,2988.2170,1628.9880,1590.8570,6215.3050,937.3990,589.3840,2300
318906,2016,20170331,4807.3960,6962.3740,1114.7360,3332.2840,500.4500,153.8480,247.3520,247.3520,423.2270,1780.2510,856.4020,3162.1440,1579.1520,1527.0390,5841.0540,931.2950,423.2270,2300
318906,2017,20180331,5234.4430,7336.2050,1087.7690,3794.8650,428.9950,128.1980,209.6280,209.6280,597.2140,1769.8480,253.1640,3331.6830,1551.0880,1960.5220,6459.6290,915.6570,597.2140,2300
318906,2018,20190331,5692.8820,7883.4150,1245.8610,3505.7220,346.5370,128.6650,191.0010,191.0010,595.9610,2730.8650,1256.1240,3380.7420,1485.7670,2257.6850,6563.7470,1101.3300,595.9610,2300
318906,2019,20200331,6133.4100,9104.3750,1105.7170,3899.9620,300.4530,866.9640,334.0380,334.0380,626.9010,2586.0860,365.5420,4518.5320,2301.2310,2570.8690,7256.1320,1034.2770,626.9010,2300
318906,2020,20210331,6792.4610,9366.0070,2142.8460,3367.1790,346.5090,836.8010,342.0030,342.0030,662.9580,2291.7920,1121.0910,4759.3270,2256.4520,2348.6160,6220.1730,739.9380,662.9580,2300
318906,2021,20220331,8095.7740,11217.5180,2114.8220,4796.1330,732.4550,824.5480,372.5290,372.5290,1139.4220,3264.1680,705.5300,5099.1120,2317.0850,2712.1770,9043.2200,1091.7430,1139.4220,2300
320166,2008,20090331,619.0130,1097.8180,11.5190,1000.3350,274.9250,335.5310,76.3170,76.3170,32.6250,438.9320,45.9460,792.1950,468.9230,443.8050,1359.5650,68.9580,,2300
320166,2009,20100331,640.1140,1060.2880,12.9960,1124.8790,0.0000,570.1360,74.2320,,34.2280,148.1580,,814.2440,418.2450,483.3040,1380.5570,97.1350,,2300
320166,2010,20110331,513.1830,964.7540,8.0990,1205.2720,0.0000,440.3750,71.2900,,30.5210,159.0100,,908.2880,450.4670,342.9310,1428.1240,98.0960,,2300
320166,2011,20120331,697.3110,1174.8870,6.7540,1187.6340,312.1790,297.4510,76.9760,76.9760,6.6290,497.3670,-120.7050,961.8360,428.2310,571.4540,1460.5640,114.5110,,2300
320166,2012,20130331,828.8310,1234.7630,11.0770,1470.0340,310.9330,252.9800,79.9940,79.9940,20.6770,580.7650,71.2810,986.9280,375.5980,695.9720,1832.4810,176.0300,,2300
320166,2013,20140331,875.4920,1265.2870,10.9470,1535.3170,324.4410,211.4510,69.5590,69.5590,28.9470,601.4110,42.2810,996.9980,317.4120,541.3390,2040.2930,222.7870,,2300
320166,2014,20150331,901.2340,1426.3410,63.3140,1750.1000,290.2750,185.3670,30.5850,31.8780,93.3600,531.2370,114.7840,1055.6000,349.8150,557.1890,2236.2650,300.7050,93.3600,2300
320166,2015,20160331,830.8640,1650.2390,14.8350,1984.0580,238.9460,248.4220,31.0680,32.3610,142.6190,533.9230,218.5420,1373.8180,636.9650,625.6040,2735.7800,350.8870,142.6190,2300
320166,2016,20170331,2338.1660,4490.1980,298.6810,2787.5610,396.2130,1012.6370,62.5040,63.0500,105.3800,1548.5160,26.4230,2439.4780,1640.1220,1123.5730,3736.3630,435.4730,105.3800,2300
320166,2017,20180331,4401.2530,7662.2850,57.1750,7432.9790,1538.6650,1727.0140,136.6780,136.6780,156.2510,3853.6970,-385.2780,3825.4890,2895.3130,2654.1480,8909.3650,614.1090,156.2510,2300
320166,2018,20190331,4003.2000,7419.2000,73.2000,8130.7000,1063.9000,2505.8000,293.1000,293.1000,178.6000,2676.4000,435.6000,4302.1000,3088.3000,2463.2000,9984.9000,742.7000,178.6000,2300
320166,2019,20200331,4486.5000,7703.9000,261.0000,10823.4000,1399.4000,2251.1000,303.3000,303.3000,301.0000,2884.7000,466.1000,4342.9000,2933.0000,3079.7000,12968.4000,761.0000,301.0000,2300
320166,2020,20210331,4911.0000,7985.5000,209.7000,7799.1000,1509.6000,2360.3000,259.2000,259.2000,181.0000,2836.4000,337.1000,4436.7000,2769.9000,3612.3000,9675.4000,638.9000,181.0000,2300
320166,2021,20220331,5762.5000,8775.0000,478.1000,12770.0680,2146.3000,1630.8000,334.4320,334.4320,690.4000,3667.5000,922.8000,4731.4000,2730.3000,3933.2000,15467.6000,774.7000,690.4000,2300
320185,2011,20120331,61.8400,64.6610,0.0370,206.1470,36.1320,0.6750,0.3700,,3.7100,55.2450,,3.0320,2.6410,7.9630,223.5410,6.9690,,2340
