gvkey,fyear,datadate,act,at,cogs,dltt,dp,oancf,ppegt,rect,sale,xsga,nicon
311893,2012,20130331,148.9830,198.6330,5.8970,0.0000,0.4310,11.7960,8.1800,138.2700,6.3440,1.5350,-9.5460
311893,2013,20140331,145.8520,194.5680,0.0250,0.0000,0.6820,-3.3110,8.1800,138.5090,0.0000,0.9790,-0.1760
311893,2014,20150331,0.0000,0.0000,6.6180,0.0000,0.4320,,0.0000,0.0000,7.4470,0.8270,
311893,2015,20160331,136.7800,193.6260,0.3140,0.0000,1.1720,5.8600,,114.7380,0.3280,1.8720,-1.8140
311893,2016,20170331,124.3910,190.6940,0.0000,0.0000,0.8830,-2.8650,8.1800,110.5060,0.0000,1.7060,-0.7670
311893,2017,20180331,3.1290,189.8920,0.0000,0.0000,0.8830,-14.4010,8.1800,1.3230,0.0000,1.0120,-0.1100
311893,2018,20190331,6.8060,190.8370,0.0000,0.0000,0.8830,-1.1180,8.1800,1.3330,0.0000,0.5660,3.1320
311893,2019,20200331,0.6860,194.0060,0.0000,0.0000,,-11.0420,8.1800,0.1750,0.0000,1.2090,1.0050
311893,2020,20210331,2.8710,195.3600,0.0470,0.0000,,-2.2580,8.1800,0.0000,0.0000,1.0120,1.2780
311893,2021,20220331,2.6940,197.5830,0.1070,0.0000,,-4.2360,8.1800,0.0000,0.0000,1.1460,1.1520
311915,1999,20000331,70.3960,194.5900,116.9740,68.9680,7.1330,16.2140,149.1190,40.8310,156.9920,16.2430,4.3980
311915,2000,20010331,52.9980,170.4230,132.9220,50.8570,8.4920,31.2210,151.0110,23.0080,169.3780,17.0620,6.2590
311915,2001,20020331,57.5180,169.8130,154.4250,35.7190,9.2290,17.9650,155.3210,24.9410,201.1030,21.2270,6.6930
311915,2002,20030331,82.5260,189.4530,201.4630,27.3370,10.6540,13.8930,160.8180,42.9230,254.5150,23.7140,10.1320
311915,2003,20040331,99.7370,209.3640,194.8430,22.0790,10.1280,7.6220,173.8110,25.3740,262.2330,35.7170,8.1510
311915,2004,20050331,67.0220,169.6350,249.6810,16.9360,10.5680,22.7880,176.9680,23.7740,303.0650,27.5070,5.3660
311915,2005,20060331,107.8310,214.7190,210.0550,22.9200,12.0920,-18.2810,190.9020,44.4010,268.5390,25.3130,5.5410
311915,2006,20070331,73.1180,182.5690,254.3600,17.1930,12.4130,52.4750,204.2600,15.8370,304.0320,25.7700,5.1370
311915,2007,20080331,52.5280,155.1340,244.5840,7.3020,9.4030,18.5390,191.9620,9.2360,303.4490,28.9580,5.9890
311915,2008,20090331,119.0420,220.8540,245.3850,1.0320,7.0690,-33.1880,198.5070,70.5290,291.8910,26.8130,5.8850
311915,2009,20100331,88.9620,202.5090,290.6820,5.5070,8.4330,32.5170,198.5000,33.1270,351.2300,37.2030,5.9680
311915,2010,20110331,123.1010,238.0740,313.5510,7.7500,10.6830,-2.5380,200.7830,7.3080,393.2680,38.5500,0.6510
311915,2011,20120331,108.2900,213.4350,294.8820,2.7370,9.8580,5.3170,200.8020,8.1860,365.9150,34.4520,3.4550
311915,2012,20130331,132.3830,236.9760,352.2920,2.9770,9.7610,6.3700,202.5120,26.5950,434.7070,40.4790,5.7400
311915,2013,20140331,151.6900,256.8570,517.9970,3.9990,10.2620,-4.9970,201.8550,51.2680,617.3210,49.2640,
311947,1999,20000331,205.1550,225.1460,169.7690,15.5290,1.5350,-29.7370,24.7110,121.4250,214.6860,25.6330,
311947,2007,20080331,5.9000,214.1650,0.3480,101.7490,0.3520,4.8850,8.2270,4.4330,0.4330,0.6130,
311947,2008,20090331,5.3480,222.0940,0.1470,108.6800,0.3520,-1.0010,8.2800,3.7590,0.0860,3.0090,
311947,2009,20100331,1.3200,224.4910,0.0360,112.0730,0.1680,-4.8800,4.4110,0.0000,0.0320,8.5840,
311947,2010,20110331,1.2900,227.3290,0.0250,119.5160,0.0360,-7.6150,0.7650,0.0000,0.0200,2.5540,
311947,2011,20120331,71.7070,73.6530,0.0120,127.5000,0.0370,-77.8590,0.7880,0.0140,0.0140,2.9340,-4.2560
311947,2012,20130331,87.6770,89.5820,0.0070,147.5500,0.0360,-20.1900,0.7880,15.0070,0.0070,2.6910,-4.1040
311947,2013,20140331,87.7210,89.5600,0.0310,150.7000,0.0360,-3.1320,0.7880,15.0320,0.0320,2.6700,-5.1050
311947,2014,20150331,72.7670,74.4780,0.0300,139.0000,0.0110,11.7140,0.8120,0.0240,0.0240,2.8680,-3.3620
311947,2015,20160331,72.7390,74.4590,0.0230,142.4800,0.0180,-3.4880,0.8380,0.0260,0.0260,1.5750,-3.2160
311947,2016,20170331,73.2060,74.4530,0.0390,145.3400,0.0200,-2.8560,0.8390,0.0340,0.0420,1.5670,-2.9630
311947,2017,20180331,73.1750,74.4130,0.0070,150.1230,0.0090,-4.7710,0.8390,0.0000,0.0070,1.1880,-3.0560
311947,2018,20190331,73.1760,74.4130,0.0000,153.7480,,-3.6230,0.8390,0.0000,0.0000,1.1880,-3.5600
311947,2019,20200331,73.1660,74.4040,0.0000,156.9380,,-3.1990,0.8390,0.0000,0.0000,1.5990,-3.2780
311947,2020,20210331,73.1790,74.4170,0.0000,159.1950,,-2.2450,0.8390,0.0000,0.0000,1.2800,-2.2010
311947,2021,20220331,73.5270,74.7640,0.0000,162.3710,,-3.1780,0.8390,0.0000,0.0000,1.7890,-2.8910
311951,1999,20000331,0.0000,0.0000,12.0010,0.0000,3.6000,,0.0000,0.0000,32.0700,1.7660,
311951,2000,20010331,44.8290,129.8440,24.4820,74.9880,3.8830,-0.6510,92.3490,16.9130,41.6480,4.0980,
311951,2001,20020331,46.6830,122.8090,34.2490,73.1960,3.6070,3.0220,92.3490,20.1560,56.5500,3.5980,
311951,2002,20030331,54.9890,127.2610,35.0810,70.0390,3.6070,2.2090,92.3490,28.5980,55.7290,3.4530,
311951,2003,20040331,55.9000,124.3170,17.3700,68.7830,3.6070,1.7900,92.3490,26.2140,31.5390,2.5720,
311951,2004,20050331,63.8450,128.4080,22.2640,68.7830,3.6070,-2.2010,92.3480,31.4640,39.2660,2.7800,
311951,2005,20060331,68.6830,129.3920,23.1260,68.7830,3.6070,1.5040,92.3490,36.5760,40.1070,2.9410,
311951,2006,20070331,82.8700,139.7240,24.3900,68.7830,3.6070,-10.6460,92.3490,48.7520,39.8000,3.1330,
311951,2007,20080331,112.4160,167.3470,87.5720,4.1020,3.6070,48.9910,94.0330,69.7850,101.1610,3.0490,
311951,2008,20090331,310.0830,375.4610,356.6120,2.9250,4.3580,7.1170,108.8370,266.9100,387.0770,3.6300,
311951,2009,20100331,313.3180,369.9330,368.7960,3.5070,5.7650,-33.6880,97.9710,259.0020,384.7110,6.4850,
311951,2010,20110331,229.6230,289.7710,599.1460,18.3630,5.9400,-11.4210,104.2060,169.2700,614.5000,5.2490,3.1410
311951,2011,20120331,0.0000,0.0000,404.0530,0.0000,8.0400,,0.0000,0.0000,421.6980,1.6860,3.5290
311951,2012,20130331,0.0000,0.0000,366.4040,0.0000,6.2840,,0.0000,0.0000,387.3040,3.5560,2.1310
311951,2013,20140331,0.0000,0.0000,235.5080,0.0000,6.6490,,0.0000,0.0000,258.0440,3.2340,0.9670
311951,2014,20150331,748.9370,852.7310,231.1310,81.1950,9.1700,-17.7490,120.9890,690.1510,249.0320,9.0870,-0.6420
311951,2015,20160331,873.8000,970.2750,328.2020,19.3780,8.7330,-79.5350,121.8110,832.4520,352.0380,6.4710,-0.3230
311951,2016,20170331,336.3130,442.3590,357.8970,54.9520,8.8670,-31.0230,,313.4610,383.4260,6.4470,-0.2970
311951,2017,20180331,361.7350,443.6970,171.5510,13.4320,5.0170,-49.3790,,346.9020,196.5100,7.9870,0.6200
311951,2018,20190331,0.0000,0.0000,409.2300,0.0000,5.2700,,0.0000,0.0000,436.6100,10.2400,2.8900
311951,2019,20200331,493.2180,813.4530,554.2960,3.0030,5.0290,-153.7340,,431.1820,586.6980,11.0000,6.8180
311951,2020,20210331,538.9900,857.4940,153.0770,0.3730,4.9110,-25.9190,,510.7740,173.1820,7.8230,1.1540
311951,2021,20220331,1551.9930,2018.6940,1080.4860,63.8430,4.6970,-461.5980,,1304.5440,1153.1720,8.9650,29.0610
311986,1999,20000331,0.0000,0.0000,32.5600,0.0000,2.9200,,0.0000,0.0000,40.0200,0.0000,
311986,2000,20010331,0.0000,0.0000,34.2500,0.0000,2.8100,,0.0000,0.0000,45.9900,0.0000,8.3200
311986,2001,20020331,0.0000,0.0000,35.3900,0.0000,3.7600,,0.0000,0.0000,46.5300,0.0000,6.8000
311986,2002,20030331,0.0000,0.0000,33.8700,0.0000,4.5800,,0.0000,0.0000,47.1700,0.0000,7.4600
311986,2003,20040331,0.0000,0.0000,43.4700,0.0000,5.1900,,0.0000,0.0000,57.7300,0.0000,5.0100
311986,2004,20050331,0.0000,0.0000,34.4870,0.0000,6.4300,,0.0000,0.0000,69.7600,6.2120,9.1600
311986,2005,20060331,53.2710,134.8300,59.1350,35.2250,7.4460,24.2540,97.5200,23.8140,97.9230,9.7670,10.0780
311986,2006,20070331,73.6600,190.2470,101.8950,49.8560,10.8160,24.4550,143.3060,28.4180,148.4110,13.0140,20.1030
311986,2007,20080331,88.8710,198.7780,108.0540,40.0410,12.9030,28.5780,149.8240,27.9830,154.2780,9.9560,10.7490
311986,2008,20090331,108.1560,216.0420,136.9570,22.1000,13.2170,37.1610,151.0200,41.4800,183.9040,10.1540,12.8930
311986,2009,20100331,139.2720,249.5730,152.1130,21.4590,14.1170,61.2780,163.8990,34.0640,214.3350,13.4400,18.7860
311986,2010,20110331,169.7430,294.0300,143.8490,14.7330,14.9380,31.6510,172.1870,31.3400,205.0840,12.6020,18.2800
311986,2011,20120331,152.0100,257.7600,194.7390,7.3500,16.0940,17.4110,181.3490,67.3770,264.2840,22.1790,16.8760
311986,2012,20130331,153.0810,250.1490,212.0130,15.0770,16.9360,-8.6480,191.5130,69.0660,279.6280,24.2810,13.7700
311986,2013,20140331,172.9540,335.1270,290.8840,11.8050,17.2660,37.1940,200.3210,68.7290,376.3450,36.3400,14.6800
311986,2014,20150331,189.4580,265.6780,271.4830,7.5100,22.1110,27.5490,208.6170,59.1680,355.5600,38.4900,12.5210
311986,2015,20160331,202.5770,326.7910,274.6980,25.6550,9.1770,29.2990,,75.6390,377.4990,24.4880,27.0100
311986,2016,20170331,215.3040,346.8350,262.7970,29.7670,9.4620,23.8380,257.7040,64.0890,357.2750,26.0160,16.2500
311986,2017,20180331,251.7140,466.9960,265.0540,80.4050,13.1420,5.0410,357.2190,114.9750,370.0910,28.3350,18.4330
311986,2018,20190331,291.3340,495.8510,315.1730,62.4860,11.6580,21.2650,208.0250,149.3490,442.3710,38.9990,22.5580
311986,2019,20200331,269.6330,475.7380,258.4360,51.6840,11.4410,45.0780,223.8850,117.8920,361.2110,35.2810,11.9170
311986,2020,20210331,321.8490,518.7040,161.7270,78.2010,10.9460,-20.1930,225.0410,161.4850,222.2230,34.0000,-15.9260
311986,2021,20220331,403.1160,588.9640,387.3080,69.6770,10.9460,-5.0930,226.4630,184.3690,512.3080,52.6010,21.9000
312434,1999,20000331,138.9820,227.7300,154.5360,3.8580,2.3470,8.6080,67.1980,42.9120,176.9030,25.9110,7.3760
312434,2000,20010331,119.1760,218.8270,147.0600,2.5610,2.6730,8.2510,72.0660,43.5150,170.5740,27.9030,6.4680
312434,2001,20020331,121.4850,222.9500,97.4830,5.3620,2.8090,3.9480,76.8390,44.8090,120.0170,24.9210,-6.6830
312434,2002,20030331,79.6570,185.8260,127.1720,1.7840,3.1140,8.7090,84.8390,26.0770,154.3810,26.1400,3.0020
312434,2003,20040331,93.3230,158.9750,162.0990,1.0000,3.7390,-0.5650,85.9620,25.5640,210.3050,48.5570,4.3760
312434,2004,20050331,100.3120,164.6620,179.4620,0.0000,3.8670,9.7320,88.8560,25.5160,227.3000,33.0520,2.9130
312434,2005,20060331,136.5820,202.5100,308.0270,31.2440,4.2050,9.5610,94.8490,45.4360,378.2730,43.6400,18.3770
312434,2006,20070331,203.1990,292.9900,539.2940,79.4650,5.2080,-52.3050,123.8050,66.1420,653.7490,71.0810,16.8140
312434,2007,20080331,298.3230,401.4100,624.0560,138.8900,6.5970,-48.7880,143.6990,81.7940,750.7920,75.1410,15.9870
312434,2008,20090331,309.3360,424.4100,674.9700,152.5770,7.5690,-20.2710,163.0320,54.4120,802.7610,81.5930,11.1300
312434,2009,20100331,352.3700,462.8560,743.5870,26.3890,8.2370,-27.5530,166.6810,75.4210,867.8910,77.0520,11.1120
312434,2010,20110331,440.4640,551.2500,803.6830,25.8370,7.9960,35.7960,174.9780,50.4060,918.6890,65.6510,11.7210
312434,2011,20120331,457.1370,560.8280,829.2810,199.2440,1.5960,-56.8610,169.4800,87.4320,984.2100,70.6350,30.5970
312434,2012,20130331,510.1380,847.6380,813.7980,13.2480,10.7930,14.6290,414.0160,117.6760,964.8350,68.3100,28.7770
312434,2013,20140331,584.3890,883.2180,963.7880,27.9000,11.8020,-81.2990,387.1460,163.1960,1114.5480,70.4810,19.7670
312434,2014,20150331,719.4920,1155.2160,1096.3530,168.5540,10.6720,-33.3650,534.7140,210.9220,1248.9170,73.2830,21.9110
312434,2015,20160331,839.1020,1246.9580,1596.7340,143.2000,30.2850,-73.9300,536.2690,320.6800,1985.7770,52.0830,40.6810
312434,2016,20170331,1026.0970,1491.7320,1781.4840,255.0710,30.7190,-59.2360,616.8310,434.8370,2136.3940,51.3010,42.0370
312434,2017,20180331,1100.4230,1717.0260,2046.2250,272.8580,41.4010,19.5370,755.1070,486.0950,2483.4740,66.9900,49.5700
312434,2018,20190331,1261.5000,1797.4830,2160.5380,271.2050,43.5230,-33.3730,770.8080,454.1050,2662.6200,78.7940,53.5540
312434,2019,20200331,1398.1570,2051.3430,2187.8520,343.0070,50.1440,-22.3190,936.6320,575.1320,2774.3020,102.3210,53.1180
312434,2020,20210331,1452.4880,2072.9280,1763.9490,387.4640,53.9780,-1.9770,955.6950,566.1990,2257.9230,91.8690,16.6890
312434,2021,20220331,1623.0690,2178.2980,2173.2670,356.4640,54.6870,29.9750,942.9990,739.7320,2832.8210,111.5350,62.7010
312705,1999,20000331,28.4320,101.2500,12.8300,17.6000,10.9650,15.0440,110.5650,16.0360,58.3850,21.7400,6.3430
312705,2000,20010331,0.0000,0.0000,13.7670,0.0000,11.8500,,0.0000,0.0000,72.6500,11.3500,
312705,2001,20020331,31.2240,129.2680,16.1110,40.3000,16.0610,14.9900,164.8040,15.8110,63.2570,25.0380,1.6520
312705,2002,20030331,34.6060,125.7580,22.0800,31.4000,16.2450,13.9570,174.7070,20.5370,81.6420,36.8690,2.1340
312705,2003,20040331,38.8630,170.4270,23.7470,34.3990,16.8180,60.3340,232.4560,21.3820,83.5270,24.9130,9.0540
312705,2004,20050331,0.0000,0.0000,21.7520,0.0000,22.0100,,0.0000,0.0000,106.0300,13.8100,12.7800
312705,2005,20060331,60.1020,240.3770,38.7290,88.5220,21.2400,44.9790,323.9770,33.2770,125.9830,30.3880,18.3420
312705,2006,20070331,76.4500,290.0470,48.5170,101.9040,26.2520,55.8420,383.0500,34.9070,141.7460,38.2500,10.8790
312705,2007,20080331,85.1670,282.9880,58.3060,104.0010,31.4930,20.5030,398.7660,43.9550,161.5960,45.9530,8.2240
312705,2008,20090331,84.7450,286.7350,64.2620,101.1070,31.3550,45.6070,433.3780,44.8350,165.0370,48.7550,5.7000
312705,2009,20100331,84.4970,354.2500,84.1290,142.1800,40.9440,71.5440,531.9510,47.5450,214.2590,53.5680,9.6400
312705,2010,20110331,93.2110,318.0690,86.4820,111.7020,56.2490,87.3540,543.0920,49.9340,250.6120,61.4640,15.5440
312705,2011,20120331,102.7080,298.1870,92.4450,85.2050,48.2610,38.4030,536.1720,50.1260,219.3130,61.2560,3.6770
312705,2012,20130331,96.3940,260.5550,115.0800,56.2400,44.3610,66.9960,548.5070,54.8710,259.8280,74.7020,7.1400
312705,2013,20140331,100.9900,270.0530,147.0600,53.0280,40.4980,43.1470,593.3350,60.8400,316.9430,83.9580,21.9740
312705,2014,20150331,99.1960,251.1950,149.0650,20.4460,31.3430,48.2830,593.6740,57.6700,330.3660,101.5580,26.8720
312705,2015,20160331,114.0540,334.7950,98.7470,62.7330,25.3900,71.5950,672.2930,71.9600,321.5530,80.3920,28.6540
312705,2016,20170331,132.1330,377.5850,112.1760,80.8680,25.1000,25.4300,692.6700,80.6350,349.3590,85.8930,32.1620
312705,2017,20180331,159.1070,594.7550,113.8100,259.3390,25.4420,77.2980,932.7090,83.7900,376.5820,99.4880,34.5200
312705,2018,20190331,190.8400,675.1860,113.0520,298.3060,40.1900,68.3400,1003.0540,106.5030,407.1930,125.0330,25.2210
312705,2019,20200331,197.9580,641.7670,146.7410,263.3510,48.5080,97.8740,1018.1660,109.2540,471.6750,147.1460,8.8290
312705,2020,20210331,210.2120,626.6190,139.6280,251.5770,47.6380,74.8060,1021.2350,117.8540,408.7780,132.6730,-10.0470
312705,2021,20220331,203.3640,584.5420,160.6580,161.4840,44.9420,104.6100,1037.1940,96.8020,537.5320,170.3270,36.9790
312930,1999,20000331,287.7330,864.0800,499.3560,389.0680,59.9820,33.1800,739.5130,149.8650,629.4500,90.1300,-59.2880
312930,2000,20010331,261.9940,813.6330,501.2020,463.8270,67.4520,56.1630,781.5120,149.6720,739.0720,106.8960,-5.7550
312930,2001,20020331,256.3850,765.2650,414.6780,428.9550,70.7230,65.4170,809.2050,139.8020,634.8880,101.7080,0.5750
312930,2002,20030331,300.6230,739.9390,429.0760,265.8770,73.8450,91.8590,815.6570,137.3100,671.0880,116.4030,15.4450
312930,2003,20040331,308.1280,691.6070,664.7070,178.6850,57.3300,86.0550,832.4560,161.5110,878.8910,127.8710,8.0860
312930,2004,20050331,333.7660,685.5600,761.8730,160.6050,53.7890,39.5740,851.8950,137.2020,995.7420,135.7250,26.7860
312930,2005,20060331,482.8930,988.8300,923.5800,272.4560,60.1790,107.5660,1095.0340,204.3450,1213.4790,151.9220,53.9750
312930,2006,20070331,517.8830,1174.8620,814.3590,436.7700,63.2170,41.5690,1304.1140,206.1500,1044.8910,150.1320,4.0410
312930,2007,20080331,684.2630,1313.5960,851.8170,485.8270,86.5470,0.9130,1352.6770,376.0460,991.6190,163.7560,-109.7900
312930,2008,20090331,513.2360,1270.6620,480.4710,527.6120,81.4420,-17.4360,1371.8990,202.9320,503.5020,136.2270,-189.5620
312930,2009,20100331,657.5210,1396.0740,749.5500,449.7710,72.6760,89.2910,1424.1440,374.3670,869.9600,112.8840,-0.1400
312930,2010,20110331,660.8690,1362.5610,689.3500,403.7320,65.6800,18.7140,1440.1920,340.5990,832.4020,68.5160,-12.7450
312930,2011,20120331,296.6960,743.2980,148.4960,463.3620,56.3240,159.9430,,160.7120,146.9260,44.7870,-288.7870
312930,2012,20130331,289.1910,763.8090,124.0010,0.0050,53.1730,-157.0540,1523.9670,190.6120,124.0350,40.0310,-210.6610
312930,2013,20140331,91.5470,516.0640,82.0600,0.0000,47.0330,,,61.4520,128.0550,37.0100,-194.2630
313166,2000,20010331,130.1160,182.6260,51.9970,0.0000,1.9470,4.4130,36.8110,88.9170,76.2620,20.5320,10.8300
313166,2001,20020331,126.3700,169.1510,32.7900,0.0000,2.3730,-22.9880,46.3730,84.6060,49.7940,19.3500,0.9620
313166,2002,20030331,131.7750,167.0890,44.7790,0.0000,2.1850,-1.5590,47.5180,84.8150,65.6570,21.5940,-4.1880
313166,2003,20040331,117.0680,162.8640,56.0980,0.4990,2.6450,14.6510,61.1320,68.6090,71.8990,26.6260,-7.4810
313166,2004,20050331,105.6750,152.0440,119.1650,0.4980,2.2720,-15.9860,60.7810,55.0720,131.6980,37.3260,-22.3980
313166,2005,20060331,97.4640,143.0430,185.4510,0.0960,3.1750,-4.4990,62.1610,50.2340,204.9520,39.3660,-15.4640
313166,2006,20070331,68.7540,113.6260,107.7360,0.0000,3.4170,11.1120,64.2500,34.6040,114.6490,31.6380,-14.0020
313166,2007,20080331,81.2450,116.7830,80.3190,0.0000,3.3810,29.1210,63.8510,28.3330,114.8320,34.6860,11.8510
313166,2008,20090331,115.9340,152.6470,80.3160,0.2410,3.1960,21.2250,52.1290,43.4510,135.8290,32.4690,20.0040
313166,2009,20100331,134.7580,175.7760,123.9240,0.9850,2.7540,40.3910,52.9980,24.6280,197.6610,41.7580,33.2770
313166,2010,20110331,152.8310,192.1930,126.3140,1.8750,2.7900,-18.4520,49.0330,55.1010,177.5160,40.7780,10.8530
313166,2011,20120331,127.8280,191.0800,84.8700,1.7620,2.7400,-5.7130,48.1480,53.4180,143.4630,40.3950,2.0790
313166,2012,20130331,85.3490,154.1480,79.7110,3.0000,2.6540,23.7490,51.1290,15.1170,128.4280,42.2700,-7.5710
313166,2013,20140331,85.0590,150.6190,106.1670,0.8710,2.4430,10.1660,47.1050,2.4820,169.3110,52.7070,4.2920
313166,2014,20150331,96.6240,159.3450,164.2540,1.1330,3.9430,-26.4140,49.5210,8.7980,248.4160,67.1890,6.1030
313166,2015,20160331,92.8540,158.6710,91.7380,6.2590,4.9470,15.6130,63.6600,15.1100,236.1120,36.4420,2.7800
313166,2016,20170331,95.2390,158.3890,74.7360,9.3380,4.6990,-9.8260,70.1460,27.0230,187.1620,32.7020,-16.2500
313166,2017,20180331,138.3240,180.2800,143.9020,3.9240,4.9210,-32.7890,40.2280,74.9670,288.2030,49.1520,-13.1760
313166,2018,20190331,83.1590,119.0640,96.4860,1.3970,4.7510,8.2130,32.5110,35.0990,172.5610,51.7420,-39.1010
313166,2019,20200331,51.3110,83.8100,90.6200,1.8150,3.9190,-2.3550,34.0020,17.2830,157.5960,29.3270,-29.3550
313166,2020,20210331,28.4940,50.3560,42.0750,3.1000,2.9910,-9.0370,19.4920,12.5060,66.5960,8.2300,-21.7840
313166,2021,20220331,15.2850,35.2810,17.1460,1.3780,1.4510,7.6370,15.3830,8.0830,26.7690,3.1240,-13.1660
313337,1999,20000331,296.3750,578.9110,571.5180,46.9640,28.4130,133.2560,306.7620,143.4960,901.3660,230.4490,
313337,2000,20010331,462.6280,981.8320,610.7540,177.9550,36.5570,221.3190,507.1120,195.4170,954.1980,210.6280,
313337,2001,20020331,551.7150,1054.3430,926.5240,173.1080,74.0600,137.4930,612.6560,258.1640,1327.4860,319.0690,
313337,2002,20030331,812.9440,1455.8620,1129.5840,143.0270,61.1540,85.5120,795.8220,336.0290,1495.8960,400.0470,
313337,2003,20040331,831.1540,1499.9880,1051.3850,180.1560,69.0630,30.9200,914.2640,316.7400,1402.2220,310.7520,
313337,2004,20050331,1366.2770,1970.5460,996.7460,168.8460,68.0690,,942.7100,565.3300,1575.8910,422.1600,
313337,2005,20060331,1991.2530,2864.1810,1697.7870,185.2520,76.8950,-127.9870,1285.1540,536.0890,2548.6060,449.7630,150.2980
313337,2006,20070331,2293.4370,3199.0290,1574.4340,130.3080,99.3920,20.6000,1375.6850,650.9580,2458.0490,564.2700,67.3670
313337,2007,20080331,2473.0400,3408.4090,2331.4820,78.7340,85.8340,49.4950,1491.8650,624.3760,3236.9290,684.5790,27.5680
313337,2008,20090331,2510.6630,3373.2630,2410.1700,114.6990,82.9400,33.8700,1506.4910,496.2930,3690.6560,791.4550,-143.1380
313337,2009,20100331,2032.0350,2738.5280,2253.0970,330.4540,75.1000,122.3000,1456.1610,573.6700,2816.6300,535.3360,-363.1460
313337,2010,20110331,1014.4270,2011.1230,1639.6460,235.6740,57.9330,,1416.2250,335.8380,1583.7350,347.8670,-700.9450
313337,2011,20120331,449.1890,1641.6060,702.3400,11.9940,53.8140,108.8520,2020.9790,242.5700,601.4390,292.3390,-379.5790
313337,2012,20130331,142.1790,703.0860,278.1180,0.1250,42.3690,51.0600,1237.4880,67.7430,396.3010,68.2890,-223.2400
313337,2013,20140331,107.8280,630.4960,286.2810,0.0000,34.2130,30.7080,1154.0670,67.1790,455.2690,100.3330,27.3680
313337,2014,20150331,283.3900,771.3250,407.3520,0.0000,39.5150,-38.1200,1146.4940,215.9720,597.3260,148.7190,5.1970
313337,2015,20160331,517.0590,992.6940,1066.1390,0.0000,31.7340,-92.7550,1159.8210,380.3280,1487.9980,195.5660,88.2830
313337,2016,20170331,728.2670,1278.6500,1109.2060,31.6340,29.8960,191.9760,1266.7900,404.2340,1506.3380,288.3050,3.2420
313337,2017,20180331,393.3450,999.9540,1360.6880,18.1960,39.0220,159.2260,1302.7930,318.2110,1727.4880,184.7610,53.8720
313337,2018,20190331,643.6860,1223.3340,1142.1030,0.0000,38.3930,158.7310,1041.1620,407.5200,1567.4640,88.9870,271.6810
313337,2019,20200331,848.1840,1424.8580,1361.7630,0.0000,31.4910,281.8410,794.2200,340.1580,1788.5180,85.5460,312.7240
313337,2020,20210331,985.3070,1518.6760,800.8250,0.0000,27.7280,297.8490,513.0670,139.3090,1100.8620,81.0180,135.5190
313337,2021,20220331,1351.8910,2101.6340,1606.2630,0.0000,24.0500,80.8190,597.0020,601.0070,1978.6960,111.8220,210.8420
315177,2007,20080331,68.0380,84.2800,26.1020,9.8320,0.7030,-27.8540,,42.6970,35.2710,1.5030,0.7740
315177,2008,20090331,112.8260,133.9890,115.3630,14.0860,2.1040,-10.1270,,75.2450,145.5600,4.5330,2.4800
315177,2009,20100331,131.1810,151.0220,197.4100,11.8350,3.0630,-21.9950,,69.3140,242.9120,6.4050,4.2210
315177,2010,20110331,317.8700,345.7160,419.2040,11.5540,3.0630,-99.1250,,199.8850,505.1380,9.1940,13.9740
315177,2011,20120331,527.0620,579.0480,868.2360,23.4390,4.6470,-99.6630,,166.0870,1014.6750,12.2840,34.1430
315177,2012,20130331,1508.3920,1599.0060,1066.5390,114.1420,8.3430,-197.6510,110.5740,835.4430,1306.2380,91.7040,47.3080
315177,2013,20140331,1710.6190,1887.7800,1565.7520,157.6680,15.4440,121.0590,,463.9350,1961.1540,38.8070,70.6940
315177,2014,20150331,2341.9120,2527.3580,1489.7140,144.2110,19.9110,-339.5510,,796.4780,1967.7430,107.6260,94.8860
315177,2015,20160331,2211.9760,2432.5190,1913.8260,253.9880,33.4690,303.0540,303.8070,820.1080,2508.8190,116.9250,130.2740
315177,2016,20170331,2796.4050,3001.8460,2299.6630,421.7770,34.9990,-251.4940,322.3890,997.5040,3112.1830,190.4000,203.0140
315177,2017,20180331,2961.6000,3476.9000,2283.3210,10.9000,30.6810,,,1413.7000,3435.1670,106.1450,621.9460
315177,2018,20190331,131.4910,494.6360,1827.4600,0.0000,25.1580,-1028.2110,333.7660,0.0000,1251.6080,135.9690,-4937.3550
315177,2019,20200331,101.4570,444.1140,0.0000,0.0000,20.4870,20.5040,333.7660,-13.4200,0.1080,0.0980,-107.1500
315350,1999,20000331,0.0000,0.0000,823.2000,0.0000,60.1000,,0.0000,0.0000,1298.9000,44.5000,
315350,2000,20010331,735.7600,1444.9990,1175.6040,284.5240,83.4470,80.8350,967.5960,214.9010,1486.2160,164.0080,
315350,2001,20020331,809.2170,1475.8460,1279.7080,231.6610,67.9030,69.1700,990.8080,272.2990,1509.2330,166.0330,
315350,2002,20030331,704.6870,1324.0930,1420.4320,151.9000,62.4210,218.3820,1008.1350,206.8440,1697.5520,216.7150,
315350,2003,20040331,748.7000,1335.7450,1683.3920,55.9890,60.2110,187.0010,1036.8870,163.1590,1706.2210,0.0000,
315350,2004,20050331,837.6950,1442.8920,1832.4780,63.7400,72.0940,-17.5370,1117.1420,211.0350,1816.9260,0.0000,
315350,2005,20060331,959.0040,1533.2960,1544.6900,68.7370,77.2920,23.4300,1166.2650,254.2890,1877.7330,258.9610,
315350,2006,20070331,1125.9100,1737.2470,1693.5380,123.8970,72.7030,-68.4690,1277.4920,440.6980,2106.4470,251.8640,
